,Date,Title
53,2021-01-04 ,화학 오늘 하한가확정세계 1위 토요타  자동차  10분 충전500 주행 꿈의 배터리 올해 나온다
55,2021-01-04 ,삭제된 게시물의 답글 노인들이 민주당을 싫어하는 이유
56,2021-01-04 ,삭제된 게시물의 답글어 왜 장 시작 않하져 오늘 쉬나요
57,2021-01-04 ,장전거래 85네요
58,2021-01-04 ,엘화도 분위기 좋네요
59,2021-01-04 ,관련글
60,2021-01-04 ,생각보다 82 뒤집힐듯
61,2021-01-04 ,어차피 랠리는 돌고 도는법
62,2021-01-04 ,지금 100만원 돌파할 주식이
63,2021-01-04 ,외국계 미친듯 산다
64,2021-01-04 ,물적분할 주도주는 로 넘어갔네
65,2021-01-04 ,불안하면 팔고 나가세요 
66,2021-01-04 ,연말까지는 박스고 그 이후에 튄다고 했는데
67,2021-01-04 ,실화냐
68,2021-01-04 ,전고점 돌파
69,2021-01-04 ,브레이크가
70,2021-01-04 ,내가 그동안 그렇게 말하지 않았는가
71,2021-01-04 ,81만원대에 추매 기회라 했는데
72,2021-01-04 ,개잡주만 아니면 결국 갈놈은 간다 
73,2021-01-04 ,전고점 뚫었으니 상방 열렸음
74,2021-01-04 ,나는 82층에서 포기했는데
75,2021-01-04 ,70층에서 벌리고 있는 넘들 연병장으로 집합
76,2021-01-04 ,스크 이노랑 같이 동반 상승
77,2021-01-04 ,그동안 마음고생하신 주주님들 축하드립니다
78,2021-01-04 ,그만들좀 팔아라
79,2021-01-04 ,뭔일일어났나요
80,2021-01-04 ,투신 
81,2021-01-04 ,주린이들아 역사적 신고가에서는 파는거 아냐
82,2021-01-04 ,새해 새뱃돈
83,2021-01-04 ,요며칠 안티들 난리치는거 보고 이럴게 될줄 알았음 ㅋㅋㅋ
84,2021-01-04 ,액면분할 한번하자
85,2021-01-04 ,할말잃음
86,2021-01-04 ,적정주가 160만원
87,2021-01-04 ,100찍자 어여
88,2021-01-04 ,와
89,2021-01-04 ,상한가  5번간다
90,2021-01-04 ,안티들 뭐하노 더 노력해라ㅎㅎ
91,2021-01-04 ,에서 왔습니다
92,2021-01-04 ,새해 첫날 전기차시대 개막 확실히 찍어줌
93,2021-01-04 ,엘화는 왜 매번 이제 시작이란 생각이 드는걸까요
94,2021-01-04 ,와 이종목도 미군
95,2021-01-04 ,나스닥 상장하니
96,2021-01-04 ,90층 가즈아
97,2021-01-04 ,곧 수익률100 찍겠다
98,2021-01-04 ,헉
99,2021-01-04 ,와대단쓰
100,2021-01-04 ,오랜만에 들어왔는데
101,2021-01-04 ,물적분할 이슈때 
102,2021-01-04 ,90층 
103,2021-01-04 ,야이건 좀 에바인데
104,2021-01-04 ,그만올라라
105,2021-01-04 ,차트가
106,2021-01-04 ,삭제된 게시물의 답글기다린 보람이 있네요
107,2021-01-04 ,믿고있어선지 오늘 상승세가 새삼스럽지가 않네요
108,2021-01-04 ,아직 멀었습니다
109,2021-01-04 ,90층 뷰 좋다 ㅎㅎ
110,2021-01-04 ,아 며칠 전 개미털기에 당한 내 손꾸락이 원망스럽네요
111,2021-01-04 ,90만원 돌파
112,2021-01-04 ,새해 첫날부터 이렇게 급등
113,2021-01-04 ,주가 폭등 무슨일
114,2021-01-04 ,삼스디랑 시장 위치를 비교해보면
115,2021-01-04 ,50만원대 나락갈때 엄청난 조롱
116,2021-01-04 ,손도 떨리네 이젠 ㅎㅎ
117,2021-01-04 ,화학 보유중이신분들은 확인
118,2021-01-04 ,오늘 부로 102달성했네요
119,2021-01-04 ,드디어 140돌파
120,2021-01-04 ,100만 화학 가즈아
121,2021-01-04 ,확실히 
122,2021-01-04 ,큰손들 매입 하길래
123,2021-01-04 ,축하합니다 
124,2021-01-04 ,엘화는 인정
125,2021-01-04 ,미친
126,2021-01-04 ,뭔일인가요
127,2021-01-04 ,화학 가지고 있는분들은 확인하시길
128,2021-01-04 ,눈물 납니다
129,2021-01-04 ,화학 보유하고 계시는분들은 보시길
130,2021-01-04 ,문재인 대통령 위대하다
131,2021-01-04 ,조만간
132,2021-01-04 ,이노랑  합의합니다
133,2021-01-04 ,봤냐말이지
134,2021-01-04 ,자 이제 880000원대 진입
135,2021-01-04 ,신고가 찍고 흐르는 전형적 패턴인데
136,2021-01-04 ,억지로 누르네
137,2021-01-04 ,속보삼성전자완성차 사업 안한다
138,2021-01-04 ,일한다고 못봤는데 90찍고 내려온거임ㅋㅋㅋㅋ
139,2021-01-04 ,녹십자셀도 상한가냐
140,2021-01-04 ,2차전지 밧데리 3사 엘화   이노베이션
141,2021-01-04 ,오늘 오바한거 같죠 
142,2021-01-04 ,삼성가
143,2021-01-04 ,박쥐나 낙타 조류 등에서 비롯된 바이러스가 신종또는 변종바이러스인 것은
144,2021-01-04 ,개미쉐리들
145,2021-01-04 ,2021 1 4 매매동향 889000789
146,2021-01-04 ,2021년 1월4일월 신축년흰소 매동88900065000789
147,2021-01-04 ,아니 올라서 좋긴한데
148,2021-01-04 ,곧
149,2021-01-04 ,이놈아는 현대차에서 밧데리 빼야되 
150,2021-01-04 ,지금 개인 비율이 얼마나 될까요
151,2021-01-04 ,돈놓고돈먹기
152,2021-01-04 ,중국 테슬라 모델 구매예약 많다고 합니다
153,2021-01-04 ,아직도 플라스틱 회사라고 생각하면 팔고 나가라
154,2021-01-04 ,27만주 매도친 개인들이
155,2021-01-04 ,와우ㄷㄷㄷ드디어마음에쏙드는주식하나더찾앗네요
156,2021-01-04 ,오늘 2차전지 급등 이유
157,2021-01-04 ,시간외 2000원 상승으로 마무리 함
158,2021-01-04 ,주주여러분 축하드립니다 시황 영상 올렸습니다
159,2021-01-04 ,익절
160,2021-01-04 ,장투하세요
161,2021-01-04 ,테스형
163,2021-01-04 ,오늘
164,2021-01-04 ,화학 적정주가 270만원
165,2021-01-04 ,내일 전망은
166,2021-01-04 ,끝났다
167,2021-01-05 , 화학 전망
168,2021-01-05 ,화학하나기술
170,2021-01-05 ,화학  액분가쟈
171,2021-01-05 ,투기주가 되었네요
173,2021-01-05 ,생활이 1백50만원 가더니 이제 화학도 1백만원 가네
175,2021-01-05 ,역시  2차전지
176,2021-01-05 ,드디어 대신증권에서 목표가 120만원 나왔네
177,2021-01-05 ,오늘은
178,2021-01-05 , 화학의   를  방식으로 생산
179,2021-01-05 ,멍층이요
180,2021-01-05 ,아침부터 팔고있는분있네 막 떨어진다 
181,2021-01-05 ,단타 미수들은
182,2021-01-05 ,어제
183,2021-01-05 ,하나있는 악재는
184,2021-01-05 ,솔직히 요즘
185,2021-01-05 ,어제 테슬라급등했습니다
186,2021-01-05 ,기관 쉑들
187,2021-01-05 ,이번주만지나면 앞자리 8못보는거 
188,2021-01-05 ,오늘 하락은 하향 추세로의 전환 신호
189,2021-01-05 ,장중 반등 줄 때가
190,2021-01-05 ,화학 적정가 270만원
191,2021-01-05 ,다른것들은
192,2021-01-05 ,조정끝
193,2021-01-05 ,금일 종가는 930000원
194,2021-01-05 ,오늘 아름다운 조정 끝
195,2021-01-05 ,주가가 안밀리네
196,2021-01-05 ,아직도
197,2021-01-05 ,이노간다
198,2021-01-05 ,배터리는 영원하라
199,2021-01-05 ,엘화이노베이센 210 소송예측 블로그입니다
200,2021-01-05 ,완성업체중 밸류가 가장 싸졌음
201,2021-01-05 ,떨어지는 칼날
202,2021-01-05 ,연기금은  쉬지도 않고 파네
203,2021-01-05 ,미국이란 곧 전쟁
204,2021-01-05 ,라도 따라가자
205,2021-01-05 ,끝날때쯤이면
206,2021-01-05 ,여러분이 고대하는 100만원은
207,2021-01-05 ,오늘단오절
208,2021-01-05 ,모건 컨프런스 참가  대기업들
209,2021-01-05 ,에따라잡히것다 이눔아
210,2021-01-05 ,헬화만
211,2021-01-05 ,5들에게
212,2021-01-05 ,다들 오랜만에
213,2021-01-05 ,지수 급반등
214,2021-01-05 ,개미파워
215,2021-01-05 ,화학
216,2021-01-05 ,청원 영원한 공매도 금지를 청원합니다
217,2021-01-05 ,이건모
218,2021-01-05 ,대장주가 이래선 곤란한데
219,2021-01-05 ,어랏 팔렸네
220,2021-01-05 ,삭제된 게시물의 답글삼전8만 테슬라70만인데 엘지화학이 90만원ㅋㅋㅋㅋ
222,2021-01-05 ,오늘판애들
223,2021-01-05 ,나스닥은 언제쯤
224,2021-01-05 ,오늘 재입성ㅋ 심심해서
225,2021-01-05 ,연기금아
226,2021-01-05 ,오늘마저 기어이 오르네
227,2021-01-05 ,2021 1 5 매매동향 893000045
228,2021-01-05 ,15화 매동8930004000045
229,2021-01-05 ,화학 저평가 198만원
230,2021-01-05 ,일단조심
231,2021-01-05 ,100만보고 들어온 715층  입주민임다
232,2021-01-05 ,백색가전의 세계 최고 가
233,2021-01-05 ,화학 주주님들
235,2021-01-05 ,상장폐지로 술에 취해 잠이 들다
236,2021-01-05 ,2차전지 셀업체중 가장 저평가
237,2021-01-05 ,일본 고채 연료 나온단다 하한가 가나요
238,2021-01-06 ,지인이 엘화 적극추천하던데 
239,2021-01-06 ,싸자싸
240,2021-01-06 ,엘화 사는 이유
241,2021-01-06 ,63에 들어온흑우
242,2021-01-06 ,지금
243,2021-01-06 ,배당금예상금액
244,2021-01-06 ,59만원까지 갔다가 189만원목표가라니
245,2021-01-06 ,포스코케미칼 전고체
247,2021-01-06 ,살살하시지
248,2021-01-06 ,오늘슈팅나온다
249,2021-01-06 ,단독 제2의 테슬라 리비안  배터리 낙점
250,2021-01-06 ,배터리 수주잔고가 150조다
251,2021-01-06 ,이가격에 파는 머저리들이
252,2021-01-06 ,평단 78인데 팔고튈까요
253,2021-01-06 ,1500000202112302021년도 실적 폭발적 고성장 지속 간다
254,2021-01-06 ,진지하게 조만간 상한가
255,2021-01-06 ,이제 100만원도 보이네요 
256,2021-01-06 ,현우산업도 상가나
257,2021-01-06 ,널뛰기냐
258,2021-01-06 ,평단 20입니다
259,2021-01-06 ,평단3자인데
260,2021-01-06 ,절대적 저평가 전자파 반도체 후공정 업체입니다
261,2021-01-06 ,이주열 한은 총재 증시 과열 경고
262,2021-01-06 ,화학 보유중이시면 확인하세요
263,2021-01-06 ,헬지화학
264,2021-01-06 ,더 버티다가는 
265,2021-01-06 ,90아래는 더이상 못볼 가격
266,2021-01-06 ,머니투데이 금호석유   화학 납품 가능성 
267,2021-01-06 ,이거 23달 전에 60만원대였는데
268,2021-01-06 ,테슬라 750돌하 곧 800돌파한다
269,2021-01-06 ,문재인 대통령님 연임 가즈아
270,2021-01-06 ,소비자 피해주는 유통규제 강화 반대해주세요
271,2021-01-06 ,소비자 피해주는 유통규제 강화 국민청원
272,2021-01-06 ,배터리는 영원하다
273,2021-01-06 ,이넘들 개미들 털어내려고
274,2021-01-06 , 2021참가차세대 반도체
275,2021-01-06 ,화학 주식 전망 적중 및 상승여력전망 
276,2021-01-06 ,액면분할 안하냐
277,2021-01-06 ,먼저 탈출합니다
278,2021-01-06 ,198마넌 간다는데
279,2021-01-06 ,적정주가  270만원
280,2021-01-06 ,엘화
281,2021-01-06 ,23만원 주주 입니다
282,2021-01-06 ,내가 팔았으니 주가 훅훅 올라갈듯
283,2021-01-06 ,90만원 넘었넹
284,2021-01-06 ,완전 상투네
285,2021-01-06 ,페트병 만드는 회사 주가가 제법이네요
286,2021-01-06 ,본주는 이리 잘가는데 우선주 좀 델고가요 형 
287,2021-01-06 ,100만원 돌파는 언제든 가능한 사정권에
288,2021-01-06 ,지수 3000 뉴스 나오자 마자
289,2021-01-06 ,에너지솔루션 출범할시
290,2021-01-06 ,잡주인가요 
291,2021-01-06 ,분사
292,2021-01-06 ,공매도 금지 청원
293,2021-01-06 ,해외 가스 가격  급등세
294,2021-01-06 ,왔다리갔다리
297,2021-01-06 ,910000삿어여
298,2021-01-06 ,하루종일 흔들다가
299,2021-01-06 ,반도체밧데리로 매수세 바뀔 것
300,2021-01-06 ,2021 1 6 매매동향 890000034
301,2021-01-06 ,필독 주주분들 부탁합니다
302,2021-01-06 ,100만원 간다는  애널리스트    웃는다
304,2021-01-06 ,화학 내일도 달려보세
305,2021-01-06 ,나스닥 아작
306,2021-01-06 ,개미ㅅㄲ들 ㅋㅋㅋ내일 엘화 갭상 신고가 돌파다
307,2021-01-06 ,시간외 단일가 885000원
309,2021-01-06 ,80만3천원에 보유물량 절반 팔았던 주주로서
310,2021-01-06 ,9월10월 손절안티들은 이 주가를 보면
311,2021-01-06 ,시외 왜이리 던졌대
312,2021-01-06 ,수익률100돌파 200 가즈아미국 민주당 블루웨이브 장악상승이여 하하
313,2021-01-06 ,베터리 주식 장투 하실 거면 슬슬 이동
314,2021-01-06 ,블루워이브 2차전지 전기차 미래 밝다
315,2021-01-06 ,삭제된 게시물의 답글정말 1980년대에 김일성 수령님 만세 외치고 다녔나요
316,2021-01-06 ,블루웨이브  정도가 아니라 퍼펙트 스톰
317,2021-01-06 ,엘화 지금 고점인가요 
318,2021-01-06 ,공매도 처리되야 엘화 더갑니다
319,2021-01-07 ,주가 정비 필요
320,2021-01-07 ,9월19일 안티들이랑 싸운 글을 보니 
321,2021-01-07 ,테슬라  폭등 중 
322,2021-01-07 ,스마트폰용 전고체부터 내놓고 이야기하자
325,2021-01-07 ,안타까움
326,2021-01-07 ,기술주중에 친환경주만 살아남았네요
327,2021-01-07 ,이번 확실히 알았다공매는 무조건 없어져야 수익률 400 향해 가즈아
329,2021-01-07 ,오늘은 바이든관련주의 날
330,2021-01-07 ,짱 이다
331,2021-01-07 ,배당금 언제들어오나요
332,2021-01-07 ,화학 적정가 500만원
333,2021-01-07 ,이넘들 밧데리 부분 분할 상장할 계획도 없으면서
334,2021-01-07 ,테슬 라
335,2021-01-07 ,행진
337,2021-01-07 ,황제의 귀환
338,2021-01-07 , 엘화 사상최고가
339,2021-01-07 ,오늘 엘화 무섭네요
340,2021-01-07 ,거래량이
341,2021-01-07 ,세상에 나도 백만원짜리 주식 갖고 싶다
342,2021-01-07 ,990000원 고지
343,2021-01-07 ,왜 이렇게
344,2021-01-07 ,내일 95만 돌파하면 소고기 쏩니다
345,2021-01-07 ,안 팔아 기념으로 갖고 있어야겠다
346,2021-01-07 ,엘화 
347,2021-01-07 ,적정가 270만원
348,2021-01-07 ,엘지화학 백신공급 체결뉴스
349,2021-01-07 ,젠장
350,2021-01-07 ,아이고 감사합니다 이대로 쭈욱 100넘어 섭시다
351,2021-01-07 ,시발 회사 믿지 마 다들 속았어요
352,2021-01-07 ,오르는 이유 블루웨이브 때문입니다
353,2021-01-07 ,이라믄
355,2021-01-07 ,소아마비백신공급
356,2021-01-07 ,머선일이고
357,2021-01-07 ,와 섹시하다
358,2021-01-07 ,타짜
359,2021-01-07 ,어디 갔나
360,2021-01-07 ,  버블을 보는 듯
361,2021-01-07 ,혹시나 화학 생활 합병하는거 아이가
362,2021-01-07 ,금일 13상승하면
363,2021-01-07 ,기관수급이면
364,2021-01-07 ,면상 좀 보자
365,2021-01-07 ,주당 100 고지가 코앞입니다
366,2021-01-07 ,외인들이 끌어모은 이유가 
367,2021-01-07 ,81만원대 다질때
368,2021-01-07 ,이렇게 된거 100만원 함 찍어야지
369,2021-01-07 ,어케할까여
370,2021-01-07 ,100만
371,2021-01-07 ,59만원까지 갔다가 93만원을 넘다니
372,2021-01-07 ,화학 이 새끼들 뭔 꿍꿍이 속인지 모르겠지만
374,2021-01-07 ,이제 때가 온걸까요장투중입니다
375,2021-01-07 ,12월23일에 조정끝이라고 외치신분 나와주세요
376,2021-01-07 ,니가 5가면ㄷㄷㄷㄷㄷ
377,2021-01-07 ,제발 주린이들아
378,2021-01-07 ,평단 23만원대 인데
379,2021-01-07 ,폭등 시작하는구만
380,2021-01-07 ,46에팔고 69에 다시들어왓는데
381,2021-01-07 ,물은 물이고 산은 산이로다
382,2021-01-07 ,삼전 팔고 입성할까요
383,2021-01-07 ,이 큰 덩어리가 아야 천천 가자어지럽때이 
384,2021-01-07 ,오늘기준 198만원이 적정가
385,2021-01-07 ,밧데리에 소아마비 백신
386,2021-01-07 ,조금 더 살껄 ㅎㅎ
387,2021-01-07 ,엘화종토방 몇몇 고수님들께 감사드립니다
388,2021-01-07 ,오늘 상한가 한번 가자
389,2021-01-07 ,국민연금 ㅆㅂ쌔들만 안팔아도
390,2021-01-07 ,주주는 아니고 리튬배터리 충입니다
391,2021-01-07 ,지금 고점일때 사면 괜찮을까요
392,2021-01-07 ,주린이들아 광고글에 속지마라
393,2021-01-07 ,압타바이오 상 말아주세요
394,2021-01-07 ,이거
395,2021-01-07 ,오르면팔고 오르면팔고 ㅋㅋ
396,2021-01-07 ,삭제된 게시물의 답글아냐 형
397,2021-01-07 ,오늘종가
398,2021-01-07 ,결국 100만언간다
399,2021-01-07 ,믿음이 부족했던 자들은
400,2021-01-07 , 충주 배터리 공장 가동 
401,2021-01-07 ,198만은 넘 비싸고150만 가면 비중 50익절매 예정임
402,2021-01-07 ,대박뉴스
403,2021-01-07 ,형들아 삼스디도 따라갈께
404,2021-01-07 ,다음주  100마넌이다
405,2021-01-07 ,청주 배터리 생산공장 가동 
406,2021-01-07 ,소아마비 백신까지ㅋㅋㅋ
407,2021-01-07 ,여기가 진짠가보다
408,2021-01-07 ,안티들 몇일 짖고나면 여지없이 올라감 ㅋㅋㅋㅋ
409,2021-01-07 ,942000원에 6주 들어왔는데 미친 짓인가요
410,2021-01-07 ,대단합니다
411,2021-01-07 ,삼성이 쌍용차를 인수해서 갤럭시카 추진할  것 같습니다
412,2021-01-07 ,얘랑 엔씨랑 가끔 헷갈림
413,2021-01-07 ,엘지화학
414,2021-01-07 ,왜 매도했을까
415,2021-01-07 ,40만원에 사서 63만원에 털렸는데
416,2021-01-07 ,화학 대박
417,2021-01-07 ,배터리 청주공장 본격 가동임
418,2021-01-07 ,우리 형님들은 적당히가 없네
419,2021-01-07 ,제가 오른다 했죠
420,2021-01-07 ,그룹주는
421,2021-01-07 ,올해 코스피지수 36004000 간다중간 중간에 조정에 흔들리지 말고 장투하라
422,2021-01-07 ,화학 나스닥 상장
423,2021-01-07 ,화학 얼마나 존버하실껍니까
424,2021-01-07 ,백만화학
425,2021-01-07 ,청주 배터리 생산공장 가동시작 
426,2021-01-07 ,에너지 솔루션 상장하면 얘는 어찌 되나요
428,2021-01-07 ,머리 아프다
429,2021-01-07 ,화학은 바이오기업이기도 합니다
430,2021-01-07 ,엘지화학 3월 이내 130원 갑니다
431,2021-01-07 ,다들 타이밍
432,2021-01-07 ,광모형 액면분할좀
434,2021-01-07 ,형님들 허리입니까 가슴입니까
435,2021-01-07 ,무섭게 오르는구나 ㅋㅋㅋㅋ
436,2021-01-07 ,삼성가 오르는 이유
437,2021-01-07 ,그동안 팔아제꼈던 기관연기금개인 다 돌아오게 되있음
438,2021-01-07 ,에너지 솔루션 상장되면 어케되냐
439,2021-01-07 ,3사중 가장 저평가
440,2021-01-07 ,금일 8마감
441,2021-01-07 ,미국 돈풀기 바이든 당근 친환경에너지지 개미들 초강세장에 수도권 집한채 뽑자 고고
442,2021-01-07 ,공매도 금지 청원합시다
444,2021-01-07 ,흥국증권이 198만원간단다 ㅋㅋㅋㅋㅋ
445,2021-01-07 ,보수적으로 잡아도 198만원이 적정주가라던데
446,2021-01-07 ,솔직히 테슬라가
447,2021-01-07 ,3월 공매도 4월이 보궐선거인데
448,2021-01-07 ,부동산이든 주식이든 대장주가 답이다
449,2021-01-07 ,기관들아 상따 한번 가자
450,2021-01-07 ,이건 아니다 정말 아니다
451,2021-01-07 ,180만원 도달싯점
452,2021-01-07 ,전자 주주인데
453,2021-01-07 ,커커커 오랫만에 옵니다
454,2021-01-07 ,오늘 살까 내일살까
455,2021-01-07 ,코로나 치료제는 안하냐
456,2021-01-07 ,웅장한 회사 다들 수익률이
457,2021-01-07 ,금방 100만 터치 하겠구만 ㅋ
458,2021-01-07 ,행님
459,2021-01-07 ,장기투자
460,2021-01-07 ,1시부터 시작입니다
461,2021-01-07 ,폭락에 저가로 담았던 주주인데 이게 이렇게 간다고
462,2021-01-07 ,오늘 백만 터치 하겠네여 ㅎㅎ
463,2021-01-07 ,100만원가겠네 ㅅㅂ ㅋㅋㅋㅋㅋㅋ
464,2021-01-07 ,오늘100가나
465,2021-01-07 ,백만 가겠네
466,2021-01-07 ,아까 942천원 매수했다던 사람입니다
467,2021-01-07 ,평단이 높고 주식이 몃개 없어서 100만원밖에 못벌었는데여
468,2021-01-07 ,그룹 회계 어떤지 
469,2021-01-07 ,내가 연말 90찍고 봄 안에 100 간다 할 때 무시하던 애들
470,2021-01-07 ,엘지 관련주들이랑 따로 놀지만
471,2021-01-07 ,화학이 대장이긴하네
472,2021-01-07 ,한화생명 빨리
473,2021-01-07 ,50000002025전기차 베터리 폭발적으로 고성장중장투가 답
474,2021-01-07 ,내일 100만원 가능
475,2021-01-07 ,엘화 액면분할 안합니까
476,2021-01-07 ,스타플렉스
477,2021-01-07 ,공매 폐지 국민청원 동참주식 개미들이 돈벌려면
478,2021-01-07 ,애플카에도 베터리 독점 공급 예정임
479,2021-01-07 ,폭주열차 달립니다 ㅋㅋ
481,2021-01-07 ,무슨 일이에요
482,2021-01-07 ,70쯔음 봤을때 꼭대기인줄알았는데
483,2021-01-07 ,오르니 또 사기꾼들 게시판 쳐오네
484,2021-01-07 ,랑 애플이랑 친구잖아
485,2021-01-07 ,주가 오른 것은 좋다
487,2021-01-07 ,59만원까지폭락 인적물적분할
488,2021-01-07 ,애플 테슬라 배터리 달고 폭주열차
489,2021-01-07 ,테슬라와 함께 끝내 주네요
490,2021-01-07 ,이렇게 올라가면
491,2021-01-07 ,야수의 심장으로 구매
492,2021-01-07 ,100만보고들어온주주임다
493,2021-01-07 ,이게 또 머선 1 2 
494,2021-01-07 ,세상에 이 무거운게 ㄷ ㄷ ㄷ 
495,2021-01-07 ,100만원  
496,2021-01-07 ,100만원 가즈아 
497,2021-01-07 ,외인들 대 승리
498,2021-01-07 ,23 900만원어치 들고 있고 200만원 수익중인데
499,2021-01-07 ,주리인인데 가이드 좀 부탁드려요 
500,2021-01-07 ,물분테러 안티들 기절각 
501,2021-01-07 ,엘지전자는 인데
503,2021-01-07 ,백만화학되겠네ㅎㅎ
505,2021-01-07 ,엘지전자는 요즘 왜 저런겁니까
506,2021-01-07 ,가 엘리트 갓의 약자 였네
507,2021-01-07 ,마이 커삣네
508,2021-01-07 ,전기차 시대인데 뭐가 불안하가요
509,2021-01-07 ,튀어오른다ㅎㅎ
510,2021-01-07 ,962에 물렸어요 
511,2021-01-07 ,내일은 1백 넘기겠내
512,2021-01-07 ,혹시나 종토 처음오는 주린이들 광고 속지마세요
513,2021-01-07 ,미치겠네
514,2021-01-07 ,오늘 백만원간다ㅋ
515,2021-01-07 ,58만 8천원일때 생각나네
516,2021-01-07 ,차세대소아마비 백신본격 공급
517,2021-01-07 ,2월10일 소송전 이노베이션과 합의전까진 팔지마세요
519,2021-01-07 ,물분때 추매한 나 칭찬한다
520,2021-01-07 ,백만화학 가겠군요
521,2021-01-07 ,장투하기에 괜찮은 종목인가뇨
522,2021-01-07 ,화학 유폴리오 공급 대박
523,2021-01-07 ,와 진짜 많이 오르네
524,2021-01-07 ,공매도 3월 재개반대 및 공매도 폐지 국민청원입니다
526,2021-01-07 ,963 물렸네요
527,2021-01-07 ,먼 옛날 이야기지만
528,2021-01-07 ,신풍제약 긴급승인신청한다네요
529,2021-01-07 ,배터리 사업 분사
530,2021-01-07 ,지붕 없는데 쭉쭉 가자
531,2021-01-07 ,오늘 100넘을 것 같음
532,2021-01-07 ,꺼어어어어어어어억
533,2021-01-07 ,본주 행님들 엘화아우도 관심가져주세요
534,2021-01-07 ,파죽지세네
535,2021-01-07 ,오늘 100만원 넘을경우 계획
536,2021-01-07 ,무섭다
537,2021-01-07 ,개거품 삼디에 비하면 아직도 저평가
538,2021-01-07 ,부담
539,2021-01-07 ,분할 뉴스 초기에 판개미들
540,2021-01-07 ,결정했다
541,2021-01-07 ,공매도 폐지 국민청원 동참하고 퍼 날라주세요
542,2021-01-07 ,미쳤네 
543,2021-01-07 ,800억 
545,2021-01-07 ,2차전지주 
546,2021-01-07 ,지금 추매하면 너무 위험할까요
547,2021-01-07 ,바이오만 나오면 정신병자같이 사냐
548,2021-01-07 ,주린이입니다 매도하는법을 잃어버렸어요
549,2021-01-07 ,엘지화학은
550,2021-01-07 ,코스피 올해안으로 4000  가즈아
551,2021-01-07 ,아직도 싸다
552,2021-01-07 ,752000 에 26주 보유중입니다
553,2021-01-07 ,이제 곧 제 2금융위기 돈으로 쌓아올린 탑
554,2021-01-07 ,기관들 저가일땐 지속 매도 하더니
555,2021-01-07 ,개인물량 거의없다
556,2021-01-07 ,왜 이렇게 오르나요
557,2021-01-07 ,2021 1 7 매매동향 962000809
558,2021-01-07 ,이게 100만원 가네
